match_id,date,team1,team2,venue,city,winner,toss_winner,toss_decision,event
1182658,2019-05-12,Zimbabwe,Namibia,Harare Sports Club,Harare,Zimbabwe,Namibia,field,ICC Women's T20 World Cup Africa Region Qualifier
1182904,2019-05-06,Vanuatu,Papua New Guinea,"Ground 1, Independence Park",Port Vila,Papua New Guinea,Papua New Guinea,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182905,2019-05-06,Indonesia,Japan,"Ground 2, Independence Park",Port Vila,Indonesia,Japan,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182906,2019-05-06,Indonesia,Papua New Guinea,"Ground 1, Independence Park",Port Vila,Papua New Guinea,Indonesia,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182909,2019-05-07,Fiji,Papua New Guinea,"Ground 2, Independence Park",Port Vila,Papua New Guinea,Fiji,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182912,2019-05-09,Vanuatu,Samoa,"Ground 1, Independence Park",Port Vila,Samoa,Vanuatu,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182913,2019-05-09,Fiji,Japan,"Ground 2, Independence Park",Port Vila,Japan,Japan,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182914,2019-05-09,Japan,Papua New Guinea,"Ground 1, Independence Park",Port Vila,Papua New Guinea,Japan,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182916,2019-05-10,Fiji,Indonesia,"Ground 1, Independence Park",Port Vila,Indonesia,Indonesia,field,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182917,2019-05-10,Vanuatu,Japan,"Ground 2, Independence Park",Port Vila,Vanuatu,Japan,bat,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1182918,2019-05-10,Papua New Guinea,Samoa,"Ground 1, Independence Park",Port Vila,Papua New Guinea,Papua New Guinea,field,ICC Women's T20 World Cup East Asia-Pacific Region Qualifier
1183510,2019-09-29,Australia,Sri Lanka,North Sydney Oval,Sydney,Australia,Australia,bat,Sri Lanka Women tour of Australia
1183511,2019-09-30,Australia,Sri Lanka,North Sydney Oval,Sydney,Australia,Sri Lanka,bat,Sri Lanka Women tour of Australia
1183512,2019-10-02,Australia,Sri Lanka,North Sydney Oval,Sydney,Australia,Australia,bat,Sri Lanka Women tour of Australia
1183543,2020-01-31,England,India,Manuka Oval,Canberra,India,India,field,Australia Tri-Nation Women's T20 Series
1183544,2020-02-01,Australia,England,Manuka Oval,Canberra,,Australia,field,Australia Tri-Nation Women's T20 Series
1183545,2020-02-02,Australia,India,Manuka Oval,Canberra,Australia,Australia,field,Australia Tri-Nation Women's T20 Series
1183546,2020-02-07,England,India,Junction Oval,Melbourne,England,England,field,Australia Tri-Nation Women's T20 Series
1183547,2020-02-08,Australia,India,Junction Oval,Melbourne,India,India,field,Australia Tri-Nation Women's T20 Series
1183548,2020-02-09,Australia,England,Junction Oval,Melbourne,Australia,England,field,Australia Tri-Nation Women's T20 Series
1183549,2020-02-12,Australia,India,Junction Oval,Melbourne,Australia,Australia,bat,Australia Tri-Nation Women's T20 Series
1183856,2019-05-18,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,Lauderhill,United States of America,Canada,field,ICC Women's T20 World Cup Americas Region Qualifier
1183857,2019-05-19,United States of America,Canada,Central Broward Regional Park Stadium Turf Ground,Lauderhill,United States of America,United States of America,bat,ICC Women's T20 World Cup Americas Region Qualifier
1185154,2019-05-26,Ireland,West Indies,YMCA Cricket Club,Dublin,West Indies,West Indies,bat,West Indies Women tour of England and Ireland
1185155,2019-05-28,Ireland,West Indies,Sydney Parade,Dublin,West Indies,West Indies,bat,West Indies Women tour of England and Ireland
1185156,2019-05-29,Ireland,West Indies,Sydney Parade,Dublin,West Indies,Ireland,field,West Indies Women tour of England and Ireland
1187717,2020-02-02,New Zealand,South Africa,Bay Oval,Mount Maunganui,New Zealand,New Zealand,field,South Africa Women tour of New Zealand
1187718,2020-02-06,New Zealand,South Africa,Seddon Park,Hamilton,New Zealand,New Zealand,field,South Africa Women tour of New Zealand
1187719,2020-02-09,New Zealand,South Africa,Basin Reserve,Wellington,South Africa,New Zealand,bat,South Africa Women tour of New Zealand
1187720,2020-02-10,New Zealand,South Africa,Basin Reserve,Wellington,New Zealand,South Africa,field,South Africa Women tour of New Zealand
1188784,2019-06-19,Rwanda,Uganda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Uganda,Uganda,bat,Kwibuka Women's Twenty20 Tournament
1188785,2019-06-18,Rwanda,Mali,Gahanga International Cricket Stadium. Rwanda,Kigali City,Rwanda,Mali,bat,Kwibuka Women's Twenty20 Tournament
1188786,2019-06-18,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Tanzania,Tanzania,bat,Kwibuka Women's Twenty20 Tournament
1190605,2019-06-26,Netherlands,Scotland,La Manga Club Top Ground,Murcia,Netherlands,Scotland,field,ICC Women's T20 World Cup Europe Region Qualifier
1190606,2019-06-27,Germany,Netherlands,La Manga Club Top Ground,Murcia,Netherlands,Germany,field,ICC Women's T20 World Cup Europe Region Qualifier
1190607,2019-06-27,Netherlands,Scotland,La Manga Club Top Ground,Murcia,,Netherlands,field,ICC Women's T20 World Cup Europe Region Qualifier
1190608,2019-06-29,Germany,Scotland,La Manga Club Top Ground,Murcia,Scotland,Germany,field,ICC Women's T20 World Cup Europe Region Qualifier
1190744,2019-08-08,Netherlands,Ireland,Sportpark Het Schootsveld,Deventer,Ireland,Netherlands,field,Women's T20I Quadrangular Series (in Netherlands)
1190746,2019-08-09,Netherlands,Scotland,Sportpark Het Schootsveld,Deventer,Scotland,Netherlands,bat,Women's T20I Quadrangular Series (in Netherlands)
1190747,2019-08-09,Ireland,Thailand,Sportpark Het Schootsveld,Deventer,Thailand,Ireland,field,Women's T20I Quadrangular Series (in Netherlands)
1190749,2019-08-10,Ireland,Scotland,Sportpark Het Schootsveld,Deventer,Scotland,Scotland,bat,Women's T20I Quadrangular Series (in Netherlands)
1190750,2019-08-12,Scotland,Thailand,Sportpark Het Schootsveld,Deventer,Scotland,Scotland,field,Women's T20I Quadrangular Series (in Netherlands)
1190751,2019-08-12,Netherlands,Ireland,Sportpark Het Schootsveld,Deventer,,Ireland,bat,Women's T20I Quadrangular Series (in Netherlands)
1190752,2019-08-13,Ireland,Thailand,Sportpark Het Schootsveld,Deventer,Thailand,Ireland,bat,Women's T20I Quadrangular Series (in Netherlands)
1190753,2019-08-13,Netherlands,Scotland,Sportpark Het Schootsveld,Deventer,Scotland,Netherlands,field,Women's T20I Quadrangular Series (in Netherlands)
1190754,2019-08-14,Ireland,Scotland,Sportpark Het Schootsveld,Deventer,Ireland,Scotland,bat,Women's T20I Quadrangular Series (in Netherlands)
1190755,2019-08-14,Netherlands,Thailand,Sportpark Het Schootsveld,Deventer,Thailand,Netherlands,field,Women's T20I Quadrangular Series (in Netherlands)
1196033,2019-09-07,Rwanda,Nigeria,Gahanga International Cricket Stadium. Rwanda,Kigali City,Rwanda,Nigeria,bat,Nigeria Women tour of Rwanda
1197047,2019-09-02,Bangladesh,Papua New Guinea,Forthill,Dundee,Bangladesh,Papua New Guinea,field,ICC Women's T20 World Cup Qualifier
1197049,2019-08-31,Scotland,United States of America,Forthill,Dundee,Scotland,Scotland,bat,ICC Women's T20 World Cup Qualifier
1197051,2019-09-01,Namibia,Thailand,Forthill,Dundee,Thailand,Thailand,bat,ICC Women's T20 World Cup Qualifier
1197052,2019-09-01,Scotland,Papua New Guinea,Lochlands,Arbroath,Papua New Guinea,Papua New Guinea,field,ICC Women's T20 World Cup Qualifier
1197053,2019-09-01,Ireland,Netherlands,Forthill,Dundee,Ireland,Ireland,bat,ICC Women's T20 World Cup Qualifier
1197054,2019-09-01,Bangladesh,United States of America,Lochlands,Arbroath,Bangladesh,United States of America,bat,ICC Women's T20 World Cup Qualifier
1197055,2019-09-03,Ireland,Thailand,Forthill,Dundee,Thailand,Ireland,field,ICC Women's T20 World Cup Qualifier
1197056,2019-09-03,Namibia,Netherlands,Lochlands,Arbroath,Netherlands,Namibia,bat,ICC Women's T20 World Cup Qualifier
1197057,2019-09-03,Scotland,Bangladesh,Forthill,Dundee,Bangladesh,Scotland,field,ICC Women's T20 World Cup Qualifier
1197058,2019-09-03,Papua New Guinea,United States of America,Lochlands,Arbroath,Papua New Guinea,United States of America,field,ICC Women's T20 World Cup Qualifier
1197059,2019-09-05,Bangladesh,Ireland,Forthill,Dundee,Bangladesh,Ireland,bat,ICC Women's T20 World Cup Qualifier
1197061,2019-09-05,Papua New Guinea,Thailand,Forthill,Dundee,Thailand,Papua New Guinea,bat,ICC Women's T20 World Cup Qualifier
1197062,2019-09-05,Scotland,Namibia,Lochlands,Arbroath,Scotland,Scotland,field,ICC Women's T20 World Cup Qualifier
1197063,2019-09-07,Ireland,Papua New Guinea,Forthill,Dundee,Ireland,Ireland,field,ICC Women's T20 World Cup Qualifier
1197064,2019-09-07,Namibia,United States of America,Lochlands,Arbroath,United States of America,United States of America,field,ICC Women's T20 World Cup Qualifier
1197065,2019-09-07,Bangladesh,Thailand,Forthill,Dundee,Bangladesh,Bangladesh,bat,ICC Women's T20 World Cup Qualifier
1197066,2019-09-07,Scotland,Netherlands,Lochlands,Arbroath,Scotland,Netherlands,field,ICC Women's T20 World Cup Qualifier
1197246,2019-09-19,South Korea,Japan,Yeonhui Cricket Ground,Incheon,Japan,South Korea,field,Women's Twenty20 East Asia Cup
1197247,2019-09-19,China,Hong Kong,Yeonhui Cricket Ground,Incheon,Hong Kong,Hong Kong,bat,Women's Twenty20 East Asia Cup
1197248,2019-09-20,Hong Kong,Japan,Yeonhui Cricket Ground,Incheon,Japan,Hong Kong,bat,Women's Twenty20 East Asia Cup
1197249,2019-09-20,South Korea,China,Yeonhui Cricket Ground,Incheon,China,South Korea,field,Women's Twenty20 East Asia Cup
1197253,2019-09-22,China,Hong Kong,Yeonhui Cricket Ground,Incheon,China,Hong Kong,field,Women's Twenty20 East Asia Cup
1198217,2019-08-28,Singapore,Malaysia,Indian Association Ground,Singapore,Malaysia,Singapore,field,Saudari Cup
1198218,2019-08-29,Singapore,Malaysia,Indian Association Ground,Singapore,Malaysia,Singapore,bat,Saudari Cup
1198219,2019-08-30,Singapore,Malaysia,Indian Association Ground,Singapore,Malaysia,Malaysia,bat,Saudari Cup
1198475,2019-09-14,West Indies,Australia,"Kensington Oval, Barbados",Bridgetown,Australia,West Indies,bat,Australia Women tour of West Indies
1198476,2019-09-16,West Indies,Australia,"Kensington Oval, Barbados",Bridgetown,Australia,Australia,field,Australia Women tour of West Indies
1198477,2019-09-18,West Indies,Australia,"Kensington Oval, Barbados",Bridgetown,Australia,West Indies,bat,Australia Women tour of West Indies
1198478,2019-09-24,India,South Africa,Lalabhai Contractor Stadium,Surat,India,South Africa,field,South Africa Women tour of India
1198481,2019-10-01,India,South Africa,Lalabhai Contractor Stadium,Surat,India,South Africa,field,South Africa Women tour of India
1198482,2019-10-04,India,South Africa,Lalabhai Contractor Stadium,Surat,South Africa,South Africa,bat,South Africa Women tour of India
1202252,2019-11-09,West Indies,India,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,India,West Indies,field,India Women tour of West Indies
1202253,2019-11-10,West Indies,India,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,India,West Indies,bat,India Women tour of West Indies
1202254,2019-11-14,West Indies,India,"Providence Stadium, Guyana",Providence,India,West Indies,bat,India Women tour of West Indies
1202255,2019-11-17,West Indies,India,"Providence Stadium, Guyana",Providence,India,West Indies,field,India Women tour of West Indies
1202256,2019-11-20,West Indies,India,"Providence Stadium, Guyana",Providence,India,India,bat,India Women tour of West Indies
1202366,2019-10-03,India,South Africa,Lalabhai Contractor Stadium,Surat,India,India,field,South Africa Women tour of India
1204726,2019-10-26,Pakistan,Bangladesh,Gaddafi Stadium,Lahore,Pakistan,Pakistan,bat,Bangladesh Women tour of Pakistan
1208347,2019-12-17,England,Pakistan,Kinrara Academy Oval,Kuala Lumpur,England,Pakistan,field,England Women tour of Malaysia
1208348,2019-12-19,England,Pakistan,Kinrara Academy Oval,Kuala Lumpur,England,England,bat,England Women tour of Malaysia
1208349,2019-12-20,England,Pakistan,Kinrara Academy Oval,Kuala Lumpur,England,England,bat,England Women tour of Malaysia
1208804,2019-12-02,Nepal,Maldives,Pokhara Rangasala,Pokhara,Nepal,Maldives,bat,South Asian Games Women's Cricket Competition
1208806,2019-12-04,Nepal,Bangladesh,Pokhara Rangasala,Pokhara,Bangladesh,Bangladesh,field,South Asian Games Women's Cricket Competition
1208808,2019-12-05,Bangladesh,Maldives,Pokhara Rangasala,Pokhara,Bangladesh,Bangladesh,bat,South Asian Games Women's Cricket Competition
1208810,2019-12-07,Nepal,Maldives,Pokhara Rangasala,Pokhara,Nepal,Maldives,bat,South Asian Games Women's Cricket Competition
1214763,2020-02-04,Oman,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Germany,Oman,field,Germany Women tour of Oman
1214764,2020-02-05,Oman,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Germany,Oman,bat,Germany Women tour of Oman
1214765,2020-02-07,Oman,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Germany,Germany,bat,Germany Women tour of Oman
1214766,2020-02-08,Oman,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Germany,Germany,bat,Germany Women tour of Oman
1223941,2020-09-26,Australia,New Zealand,Allan Border Field,Brisbane,Australia,New Zealand,field,New Zealand Women tour of Australia
1223942,2020-09-27,New Zealand,Australia,Allan Border Field,Brisbane,Australia,New Zealand,bat,New Zealand Women tour of Australia
1223943,2020-09-30,Australia,New Zealand,Allan Border Field,Brisbane,New Zealand,New Zealand,field,New Zealand Women tour of Australia
1229204,2020-08-12,Germany,Austria,"Seebarn Cricket Centre, Lower Austria",Lower Austria,Germany,Austria,field,Germany Women tour of Austria
1229205,2020-08-13,Germany,Austria,Seebarn Cricket Centre,Lower Austria,Germany,Germany,bat,Germany Women tour of Austria
1229206,2020-08-13,Austria,Germany,Seebarn Cricket Centre,Lower Austria,Germany,Austria,bat,Germany Women tour of Austria
1229207,2020-08-14,Germany,Austria,Seebarn Cricket Centre,Lower Austria,Germany,Germany,bat,Germany Women tour of Austria
1229208,2020-08-15,Germany,Austria,Seebarn Cricket Centre,Lower Austria,Germany,Germany,bat,Germany Women tour of Austria
1230855,2020-09-21,England,West Indies,County Ground,Derby,England,England,bat,West Indies Women tour of England
1230856,2020-09-23,England,West Indies,County Ground,Derby,England,West Indies,field,West Indies Women tour of England
1230857,2020-09-26,England,West Indies,County Ground,Derby,England,England,bat,West Indies Women tour of England
1230858,2020-09-28,England,West Indies,County Ground,Derby,England,England,bat,West Indies Women tour of England
1230859,2020-09-30,West Indies,England,County Ground,Derby,England,England,field,West Indies Women tour of England
1244846,2021-01-29,Pakistan,South Africa,Kingsmead,Durban,South Africa,Pakistan,bat,Pakistan Women tour of South Africa
1244847,2021-01-31,South Africa,Pakistan,Kingsmead,Durban,South Africa,Pakistan,field,Pakistan Women tour of South Africa
1244848,2021-02-03,Pakistan,South Africa,Kingsmead,Durban,Pakistan,South Africa,field,Pakistan Women tour of South Africa
1249235,2021-03-03,New Zealand,England,Westpac Stadium,Wellington,England,England,field,England Women tour of New Zealand
1249236,2021-03-05,New Zealand,England,Westpac Stadium,Wellington,England,England,field,England Women tour of New Zealand
1249237,2021-03-07,England,New Zealand,Sky Stadium,Wellington,England,New Zealand,field,England Women tour of New Zealand
1249238,2021-03-28,New Zealand,Australia,Seddon Park,Hamilton,Australia,Australia,field,Australia Women tour of New Zealand
1249239,2021-03-30,Australia,New Zealand,McLean Park,Napier,New Zealand,New Zealand,field,Australia Women tour of New Zealand
1249240,2021-04-01,Australia,New Zealand,Eden Park,Auckland,,New Zealand,field,Australia Women tour of New Zealand
1253272,2021-03-20,India,South Africa,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,South Africa,South Africa,field,South Africa Women tour of India
1253273,2021-03-21,India,South Africa,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,South Africa,South Africa,field,South Africa Women tour of India
1253274,2021-03-23,South Africa,India,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,India,India,field,South Africa Women tour of India
1260097,2021-07-09,England,India,"County Ground, Northampton",Northampton,England,India,field,India Women tour of England
1260098,2021-07-11,India,England,"County Ground, Hove",Brighton,India,England,field,India Women tour of England
1260099,2021-07-14,India,England,"County Ground, Chelmsford",Chelmsford,England,India,bat,India Women tour of England
1260100,2021-09-01,England,New Zealand,"County Ground, Chelmsford",Chelmsford,England,New Zealand,field,New Zealand Women tour of England
1260101,2021-09-04,England,New Zealand,"County Ground, Hove",Brighton,New Zealand,New Zealand,field,New Zealand Women tour of England
1260102,2021-09-09,New Zealand,England,"The Cooper Associates County Ground, Taunton",Taunton,England,England,field,New Zealand Women tour of England
1262917,2021-05-25,Ireland,Scotland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,Ireland,bat,Scotland Women tour of Ireland
1262918,2021-05-24,Scotland,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Scotland,Scotland,bat,Scotland Women tour of Ireland
1262919,2021-05-26,Ireland,Scotland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,Ireland,bat,Scotland Women tour of Ireland
1262920,2021-05-27,Scotland,Ireland,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,Scotland,bat,Scotland Women tour of Ireland
1263572,2022-01-20,England,Australia,Adelaide Oval,Adelaide,Australia,Australia,field,Women's Ashes
1263573,2022-01-22,England,Australia,Adelaide Oval,Adelaide,,Australia,field,Women's Ashes
